ID,Predicted Entities
22156,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22157,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O']"
22158,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O']"
22159,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O']"
22160,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O']"
22161,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O']"
22162,"['PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'O']"
22163,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'ABBREVIATION', 'PROPER_NOUN', 'O', 'ABBREVIATION', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN']"
22164,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22165,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22166,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22167,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22168,"['PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN']"
22169,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22170,"['PROPER_NOUN', 'O', 'O', 'O']"
22171,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22172,"['PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN']"
22173,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'ABBREVIATION', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22174,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ABBREVIATION', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN']"
22175,"['PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22176,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ABBREVIATION', 'O', 'O']"
22177,"['PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22178,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22179,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22180,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22181,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'ABBREVIATION']"
22182,"['PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O']"
22183,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'ABBREVIATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'ABBREVIATION', 'PROPER_NOUN', 'O', 'PROPER_NOUN']"
22184,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22185,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ABBREVIATION']"
22186,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22187,"['PROPER_NOUN', 'O']"
22188,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22189,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22190,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22191,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O']"
22192,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'ABBREVIATION', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O']"
22193,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O']"
22194,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'ABBREVIATION', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22195,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22196,"['PROPER_NOUN', 'O']"
22197,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22198,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22199,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22200,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O']"
22201,"['O', 'O', 'O', 'O', 'O']"
22202,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22203,"['PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22204,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22205,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22206,"['PROPER_NOUN', 'O']"
22207,"['PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN']"
22208,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22209,"['PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O']"
22210,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O']"
22211,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O']"
22212,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22213,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22214,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O']"
22215,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'ABBREVIATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O']"
22216,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O']"
22217,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O']"
22218,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O']"
22219,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O']"
22220,"['PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN']"
22221,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O']"
22222,"['PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22223,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'ABBREVIATION', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22224,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O']"
22225,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22226,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'ABBREVIATION', 'O', 'O']"
22227,"['PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'ABBREVIATION', 'ABBREVIATION', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22228,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN']"
22229,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O']"
22230,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O']"
22231,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22232,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O']"
22233,"['PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22234,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O']"
22235,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22236,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O']"
22237,"['PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'ABBREVIATION', 'PROPER_NOUN', 'PROPER_NOUN', 'ABBREVIATION', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'O']"
22238,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22239,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN']"
22240,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22241,"['PROPER_NOUN', 'O', 'O', 'O']"
22242,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ABBREVIATION', 'ABBREVIATION', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'ABBREVIATION', 'O', 'O']"
22243,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'ABBREVIATION', 'PROPER_NOUN', 'O', 'PROPER_NOUN']"
22244,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22245,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ABBREVIATION', 'ABBREVIATION', 'ABBREVIATION', 'ABBREVIATION', 'ABBREVIATION', 'ABBREVIATION', 'ABBREVIATION', 'ABBREVIATION', 'ABBREVIATION', 'ABBREVIATION', 'ABBREVIATION', 'ABBREVIATION', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O']"
22246,"['PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22247,"['PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O']"
22248,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O']"
22249,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22250,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22251,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O']"
22252,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22253,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN']"
22254,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O']"
22255,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22256,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22257,"['ABBREVIATION', 'ABBREVIATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ABBREVIATION', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O']"
22258,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN']"
22259,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O']"
22260,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
22261,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O']"
22262,"['O', 'PROPER_NOUN', 'PROPER_NOUN', 'O']"
22263,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'ABBREVIATION', 'ABBREVIATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN']"
22264,"['O', 'O', 'O', 'O']"
22265,"['PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN']"
22266,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'O']"
22267,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22268,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O']"
22269,"['PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22270,"['PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'ABBREVIATION', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'PROPER_NOUN', 'PROPER_NOUN']"
22271,"['PROPER_NOUN', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'PROPER_NOUN', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROPER_NOUN', 'O', 'O']"
